sample_id,ai_chrom_index,uid,n_ai_peaks,n_ignored_weak,n_review_required,channel_alert_level,random_order
test3_55,577.0,pretilachlor-1,1,0,0,GREEN,2617
test3_14,598.0,oxaziclomefone-2,1,0,0,GREEN,2618
test3_47,7.0,omethoate-1,1,0,0,GREEN,2619
test3_42,5.0,methomyl-1,1,0,0,GREEN,2620
test3_34,575.0,butachlor-1,1,0,0,GREEN,2621
test3_19,74.0,demeton-S-sulfone-2,1,0,0,GREEN,2622
test3_17,3.0,propamocarb-1,1,0,0,GREEN,2623
test3_33,229.0,iodosulfuron-methyl-sodium-1,1,0,0,GREEN,2624
test3_25,174.0,fosthiazate-2,1,0,0,GREEN,2625
test3_46,400.0,diflubenzuron-2,2,0,1,RED,2626
test3_13,594.0,quizalofop-ethyl-2,1,0,0,GREEN,2627
test3_38,22.0,demeton-S-methyl-sulfone-2,1,0,0,GREEN,2628
test3_6,242.0,metazosulfuron-2,1,0,0,GREEN,2629
test3_20,694.0,methoprene-2,3,0,2,RED,2630
test3_40,180.0,disulfoton sulfoxide-2,1,0,0,GREEN,2631
test3_39,151.0,fenamiphos sulfoxide-1,1,0,0,GREEN,2632
test3_33,361.0,triazophos-1,2,0,1,RED,2633
test3_5,30.0,monocrotophos-2,3,2,1,YELLOW,2634
test3_4,527.0,diniconazole-1,2,0,1,RED,2635
test3_25,171.0,penoxsulam-1,1,0,0,GREEN,2636
test3_28,116.0,dichlorvos-2,2,1,1,YELLOW,2637
test3_29,429.0,flusilazole-1,1,0,0,GREEN,2638
test3_49,372.0,fluopyram-2,1,0,0,GREEN,2639
test3_50,120.0,thiophanate-methyl-2,1,0,0,GREEN,2640
test3_8,643.0,ethion-1,1,0,0,GREEN,2641
test3_49,642.0,spinetoram L-2,1,0,0,GREEN,2642
test3_48,516.0,oxadiargyl-2,1,0,0,GREEN,2643
test3_13,253.0,chlorantraniliprole-1,1,0,0,GREEN,2644
test3_34,150.0,amidosulfuron-2,1,0,0,GREEN,2645
test3_14,140.0,hexazinone-2,1,0,0,GREEN,2646
test3_38,129.0,propoxur-1,1,0,0,GREEN,2647
test3_4,249.0,phenmedipham-1,1,0,0,GREEN,2648
test3_47,36.0,spirotetramat-enol-2,1,0,0,GREEN,2649
test3_22,300.0,ethiprole-2,1,0,0,GREEN,2650
test3_11,209.0,propachlor-1,1,0,0,GREEN,2651
test3_56,318.0,dimethomorph-2,2,0,1,RED,2652
test3_28,409.0,cyproconazole-1,2,0,1,RED,2653
test3_39,343.0,triadimefon-1,1,0,0,GREEN,2654
test3_24,38.0,spirotetramat-enol-glucoside-2,3,1,2,RED,2655
test3_12,466.0,tebuconazole-2,1,0,1,YELLOW,2656
test3_5,541.0,pyraoxystrobin-1,1,0,0,GREEN,2657
test3_28,337.0,prometryn-1,1,0,0,GREEN,2658
test3_37,584.0,hexaflumuron-2,1,0,0,GREEN,2659
test3_20,605.0,novaluron-1,1,0,0,GREEN,2660
test3_6,265.0,propanil-1,2,0,1,RED,2661
test3_45,281.0,ethofumesate-1,1,0,0,GREEN,2662
test3_53,47.0,methiocarb sulfoxide-1,1,0,0,GREEN,2663
test3_17,42.0,clothianidin-2,1,0,0,GREEN,2664
test3_40,208.0,metazachlor-2,1,0,0,GREEN,2665
test3_15,373.0,triticonazole-1,1,0,0,GREEN,2666
test3_32,656.0,emamectin B1a-2,1,0,0,GREEN,2667
test3_7,648.0,metaflumizone-2,1,0,0,GREEN,2668
test3_42,603.0,oxyfluorfen-1,2,1,0,GREEN,2669
test3_17,598.0,oxaziclomefone-2,2,1,0,GREEN,2670
test3_18,81.0,pirimicarb-desmethyl-1,1,0,0,GREEN,2671
test3_17,85.0,fensulfothion oxon-1,1,0,0,GREEN,2672
test3_16,116.0,dichlorvos-2,3,0,2,RED,2673
test3_42,248.0,azinphos-methyl-2,1,0,0,GREEN,2674
test3_29,311.0,chlorpropham-1,1,0,0,GREEN,2675
test3_49,449.0,Diclobutrazol-1,2,0,1,RED,2676
test3_47,654.0,coumoxystrobin-2,1,0,0,GREEN,2677
test3_51,582.0,fluoroglycofen-ethyl-2,1,0,0,GREEN,2678
test3_27,306.0,boscalid-2,1,0,0,GREEN,2679
test3_50,487.0,prochloraz metabolite BTS44595-1,1,0,0,GREEN,2680
test3_7,443.0,kresoxim-methyl-1,4,0,4,RED,2681
test3_26,690.0,bioresmethrin-2,1,0,0,GREEN,2682
test3_40,561.0,cycloxydim-1,1,0,1,YELLOW,2683
test3_46,506.0,metconazole-2,2,0,1,RED,2684
test3_51,47.0,methiocarb sulfoxide-1,1,0,0,GREEN,2685
test3_42,522.0,prochloraz-2,1,0,0,GREEN,2686
test3_5,470.0,iprobenfos-2,2,0,1,RED,2687
test3_40,488.0,prochloraz metabolite BTS44595-2,1,0,0,GREEN,2688
test3_22,692.0,tau-fluvalinate-2,2,1,1,YELLOW,2689
test3_47,367.0,methoxyfenozide-1,1,0,0,GREEN,2690
test3_8,318.0,dimethomorph-2,2,0,1,RED,2691
test3_10,139.0,hexazinone-1,1,0,0,GREEN,2692
test3_55,620.0,buprofezin-2,1,0,0,GREEN,2693
test3_14,222.0,heptenophos-2,1,0,0,GREEN,2694
test3_30,423.0,bupirimate-1,1,0,0,GREEN,2695
test3_28,299.0,ethiprole-1,1,0,0,GREEN,2696
test3_33,213.0,forchlorfenuron-1,1,0,0,GREEN,2697
test3_53,448.0,silthiofam-2,1,0,0,GREEN,2698
test3_49,39.0,imidacloprid-1,1,0,0,GREEN,2699
test3_28,449.0,Diclobutrazol-1,2,0,1,RED,2700
test3_21,105.0,triflumizole metabolite FM-6-1-1,1,0,0,GREEN,2701
test3_23,640.0,triallate-2,1,0,0,GREEN,2702
test3_14,477.0,prochloraz metabolite BTS44596-1,1,0,0,GREEN,2703
test3_4,657.0,pyribenzoxim-1,2,0,1,RED,2704
test3_52,66.0,sulfoxaflor-2,1,0,1,YELLOW,2705
test3_46,35.0,spirotetramat-enol-1,1,0,0,GREEN,2706
test3_33,133.0,metribuzin-1,1,0,0,GREEN,2707
test3_41,141.0,pirimicarb-desmethyl-formamido-1,1,0,0,GREEN,2708
test3_42,612.0,enestroburin-2,1,0,0,GREEN,2709
test3_13,639.0,triallate-1,1,0,0,GREEN,2710
test3_13,399.0,diflubenzuron-1,2,0,2,RED,2711
test3_7,510.0,pyrimorph-2,1,0,0,GREEN,2712
test3_4,634.0,lactofen-2,5,0,5,RED,2713
test3_25,527.0,diniconazole-1,1,0,0,GREEN,2714
test3_16,451.0,phenthoate-1,2,0,1,RED,2715
test3_15,671.0,fenpropathrin-1,2,0,1,RED,2716
test3_43,659.0,lufenuron-1,1,0,0,GREEN,2717
test3_53,430.0,flusilazole-2,1,0,0,GREEN,2718
test3_6,425.0,Fenoxycarb-1,1,0,0,GREEN,2719
test3_37,493.0,edifenphos-1,1,0,0,GREEN,2720
test3_26,514.0,pirimiphos-methyl-2,1,0,0,GREEN,2721
test3_6,133.0,metribuzin-1,1,0,1,YELLOW,2722
test3_34,46.0,imidaclothiz-2,1,0,0,GREEN,2723
test3_49,94.0,thiabendazole-2,1,0,0,GREEN,2724
test3_9,513.0,pirimiphos-methyl-1,1,0,0,GREEN,2725
test3_16,245.0,clomazone-1,1,0,0,GREEN,2726
test3_16,594.0,quizalofop-ethyl-2,1,0,0,GREEN,2727
test3_33,447.0,silthiofam-1,1,0,0,GREEN,2728
test3_56,25.0,thiamethoxam-1,1,0,0,GREEN,2729
test3_3,290.0,fenamidone-2,1,0,0,GREEN,2730
test3_42,61.0,dimethoate-1,1,0,0,GREEN,2731
test3_4,181.0,demeton-S-methyl-1,4,0,4,RED,2732
test3_9,466.0,tebuconazole-2,3,0,2,RED,2733
test3_46,130.0,propoxur-2,1,0,0,GREEN,2734
test3_42,146.0,ethirimol-2,1,0,0,GREEN,2735
test3_8,266.0,propanil-2,4,0,3,RED,2736
test3_22,427.0,parathion-1,1,0,0,GREEN,2737
test3_53,411.0,uniconazole-1,2,0,1,RED,2738
test3_12,314.0,molinate-2,2,0,2,RED,2739
test3_7,572.0,clethodim-2,3,0,3,RED,2740
test3_53,442.0,chlorbenzuron-2,1,0,0,GREEN,2741
test3_14,366.0,fenhexamid-2,2,0,1,RED,2742
test3_29,684.0,spirodiclofen-2,1,0,0,GREEN,2743
test3_16,644.0,ethion-2,1,0,0,GREEN,2744
test3_27,608.0,sethoxydim-2,1,0,0,GREEN,2745
test3_25,617.0,fluazifop-1,1,0,0,GREEN,2746
test3_18,115.0,dichlorvos-1,1,0,0,GREEN,2747
test3_21,416.0,fenbuconazole-2,1,0,0,GREEN,2748
test3_52,620.0,buprofezin-2,1,0,0,GREEN,2749
test3_48,79.0,mevinphos-1,1,0,0,GREEN,2750
test3_37,547.0,ametoctradin-1,1,0,0,GREEN,2751
test3_40,437.0,phoxim-1,1,0,0,GREEN,2752
test3_38,73.0,demeton-S-sulfone-1,1,0,0,GREEN,2753
test3_38,359.0,propyrisulfuron-1,1,0,0,GREEN,2754
test3_47,568.0,amisulbrom-2,1,0,0,GREEN,2755
test3_47,663.0,flumetralin-1,1,0,0,GREEN,2756
test3_31,147.0,malaoxon-1,1,0,0,GREEN,2757
test3_44,196.0,atrazine-2,1,0,0,GREEN,2758
test3_35,296.0,terbuthylazine-2,1,0,0,GREEN,2759
test3_54,676.0,Proquinazid-2,1,0,0,GREEN,2760
test3_21,242.0,metazosulfuron-2,1,0,0,GREEN,2761
test3_37,362.0,triazophos-2,1,0,0,GREEN,2762
test3_5,198.0,imazalil-2,1,0,0,GREEN,2763
test3_15,34.0,dicrotophos-2,1,0,0,GREEN,2764
test3_49,233.0,fensulfothion sulfone-1,1,0,0,GREEN,2765
test3_51,647.0,metaflumizone-1,1,0,0,GREEN,2766
test3_26,211.0,isocarbophos-1,1,0,0,GREEN,2767
test3_53,496.0,phorate-2,2,0,1,RED,2768
test3_54,675.0,Proquinazid-1,1,0,0,GREEN,2769
test3_45,576.0,butachlor-2,1,0,0,GREEN,2770
test3_22,506.0,metconazole-2,2,0,1,RED,2771
test3_45,344.0,triadimefon-2,1,0,0,GREEN,2772
test3_50,545.0,EPN-1,1,0,0,GREEN,2773
test3_3,627.0,pyriproxyfen-1,1,0,0,GREEN,2774
test3_18,161.0,fenamiphos sulfone-1,1,0,0,GREEN,2775
test3_24,384.0,flufenacet-2,1,0,0,GREEN,2776
test3_18,145.0,ethirimol-1,1,0,0,GREEN,2777
test3_35,361.0,triazophos-1,2,0,1,RED,2778
test3_55,674.0,spiromesifen-2,1,0,0,GREEN,2779
test3_19,131.0,spirotetramat-mono-hydroxy-1,1,0,0,GREEN,2780
test3_24,331.0,malathion-1,1,0,0,GREEN,2781
test3_23,596.0,terbufos-2,2,0,2,RED,2782
test3_21,484.0,pyrametostrobin-2,1,0,0,GREEN,2783
test3_6,257.0,pyrimethanil-1,1,0,0,GREEN,2784
test3_14,77.0,cymoxanil-1,4,0,3,RED,2785
test3_47,479.0,zoxamide-1,1,0,0,GREEN,2786
test3_30,309.0,azoxystrobin-1,1,0,0,GREEN,2787
test3_22,297.0,flurtamone-1,1,0,0,GREEN,2788
test3_55,477.0,prochloraz metabolite BTS44596-1,1,0,0,GREEN,2789
test3_17,401.0,cyazofamid-1,1,0,0,GREEN,2790
test3_9,63.0,metamitron-1,5,0,4,RED,2791
test3_13,374.0,triticonazole-2,4,1,2,RED,2792
test3_4,253.0,chlorantraniliprole-1,2,0,1,RED,2793
test3_7,100.0,oxadixyl-2,1,0,1,RED,2794
test3_31,186.0,isoprocarb-2,1,0,0,GREEN,2795
test3_30,643.0,ethion-1,1,0,0,GREEN,2796
test3_54,27.0,chlordimeform-1,1,0,0,GREEN,2797
test3_10,438.0,phoxim-2,1,0,0,GREEN,2798
test3_42,286.0,diethofencarb-2,1,0,0,GREEN,2799
test3_16,385.0,tetraconazole-1,1,0,0,GREEN,2800
test3_38,189.0,methacrifos-1,1,0,0,GREEN,2801
test3_52,304.0,pyrisoxazole-2,2,0,1,RED,2802
test3_16,510.0,pyrimorph-2,1,0,0,GREEN,2803
test3_21,580.0,profenofos-2,1,0,0,GREEN,2804
test3_10,81.0,pirimicarb-desmethyl-1,1,0,0,GREEN,2805
test3_48,645.0,pendimethalin-1,1,0,0,GREEN,2806
test3_34,171.0,penoxsulam-1,1,0,0,GREEN,2807
test3_23,208.0,metazachlor-2,1,0,0,GREEN,2808
test3_11,290.0,fenamidone-2,1,0,0,GREEN,2809
test3_49,318.0,dimethomorph-2,2,0,1,RED,2810
test3_38,187.0,disulfoton sulfone-1,1,0,0,GREEN,2811
test3_15,399.0,diflubenzuron-1,2,0,1,RED,2812
test3_7,386.0,tetraconazole-2,3,0,3,RED,2813
test3_34,220.0,isoxaflutole-2,1,0,0,GREEN,2814
test3_28,661.0,butralin-1,1,0,0,GREEN,2815
test3_32,489.0,anilofos-1,1,0,0,GREEN,2816
test3_47,428.0,parathion-2,1,0,0,GREEN,2817
test3_52,474.0,sulfotep-2,1,0,0,GREEN,2818
test3_29,505.0,metconazole-1,2,0,1,RED,2819
test3_25,637.0,piperonyl butoxide-1,1,0,0,GREEN,2820
test3_34,491.0,propiconazole-1,1,0,0,GREEN,2821
test3_37,657.0,pyribenzoxim-1,1,0,0,GREEN,2822
test3_45,68.0,demeton-S-sulfoxide-2,1,0,0,GREEN,2823
test3_15,457.0,picoxystrobin-1,1,0,0,GREEN,2824
test3_39,415.0,fenbuconazole-1,1,0,0,GREEN,2825
test3_40,273.0,bensulfuron-methyl-1,1,0,0,GREEN,2826
test3_46,487.0,prochloraz metabolite BTS44595-1,1,0,0,GREEN,2827
test3_30,518.0,chlorpyrifos-methyl-2,2,0,1,RED,2828
test3_39,138.0,simazine-2,1,0,0,GREEN,2829
test3_50,308.0,propyzamide-2,1,0,0,GREEN,2830
test3_31,13.0,dinotefuran-1,1,0,0,GREEN,2831
test3_9,604.0,oxyfluorfen-2,2,0,1,RED,2832
test3_16,152.0,fenamiphos sulfoxide-2,1,0,0,GREEN,2833
test3_11,59.0,trichlorfon-1,1,0,1,YELLOW,2834
test3_15,255.0,phosmet-1,1,0,0,GREEN,2835
test3_28,400.0,diflubenzuron-2,2,0,1,RED,2836
test3_32,645.0,pendimethalin-1,1,0,0,GREEN,2837
test3_46,637.0,piperonyl butoxide-1,1,0,0,GREEN,2838
test3_11,502.0,tolclofos-methyl-2,2,0,1,RED,2839
test3_20,684.0,spirodiclofen-2,1,0,0,GREEN,2840
test3_26,96.0,formothion-2,2,1,0,GREEN,2841
test3_11,176.0,chlortoluron-2,1,0,0,GREEN,2842
test3_21,527.0,diniconazole-1,1,0,0,GREEN,2843
test3_34,419.0,cyprodinil-1,1,0,0,GREEN,2844
test3_39,202.0,mesosulfuron-methyl-2,1,0,0,GREEN,2845
test3_5,343.0,triadimefon-1,1,0,0,GREEN,2846
test3_46,292.0,fenpropimorph-2,1,0,0,GREEN,2847
test3_30,693.0,methoprene-1,2,0,1,RED,2848
test3_39,559.0,prosulfocarb-1,1,0,0,GREEN,2849
test3_43,224.0,metalaxyl-2,1,0,0,GREEN,2850
test3_42,533.0,metrafenone-1,1,0,0,GREEN,2851
test3_42,470.0,iprobenfos-2,1,0,0,GREEN,2852
test3_17,249.0,phenmedipham-1,1,0,0,GREEN,2853
test3_15,413.0,thifluzamide-1,2,0,1,RED,2854
test3_52,627.0,pyriproxyfen-1,1,0,0,GREEN,2855
test3_6,576.0,butachlor-2,3,0,2,RED,2856
test3_10,618.0,fluazifop-2,1,0,0,GREEN,2857
test3_36,309.0,azoxystrobin-1,1,0,0,GREEN,2858
test3_13,131.0,spirotetramat-mono-hydroxy-1,1,0,0,GREEN,2859
test3_24,594.0,quizalofop-ethyl-2,1,0,0,GREEN,2860
test3_43,430.0,flusilazole-2,1,0,0,GREEN,2861
test3_35,619.0,buprofezin-1,1,0,0,GREEN,2862
test3_46,380.0,acetochlor-2,1,0,0,GREEN,2863
test3_24,506.0,metconazole-2,2,0,1,RED,2864
test3_7,497.0,diazinon-1,1,0,0,GREEN,2865
test3_12,441.0,chlorbenzuron-1,1,0,0,GREEN,2866
test3_29,184.0,phorate sulfoxide-2,1,0,0,GREEN,2867
test3_36,307.0,propyzamide-1,1,0,0,GREEN,2868
test3_35,437.0,phoxim-1,1,0,0,GREEN,2869
test3_44,375.0,iprovalicarb-1,1,0,0,GREEN,2870
test3_56,332.0,malathion-2,1,0,0,GREEN,2871
test3_26,181.0,demeton-S-methyl-1,4,1,3,RED,2872
test3_55,70.0,methiocarb sulfone-2,1,0,0,GREEN,2873
test3_27,455.0,etrimfos-1,1,0,0,GREEN,2874
test3_28,201.0,mesosulfuron-methyl-1,1,0,0,GREEN,2875
test3_11,90.0,fensulfothion oxon sulfone-2,1,0,0,GREEN,2876
test3_54,671.0,fenpropathrin-1,1,0,0,GREEN,2877
test3_18,684.0,spirodiclofen-2,3,0,2,RED,2878
test3_6,58.0,acetamiprid-2,3,0,3,RED,2879
test3_27,91.0,tricyclazole-1,1,0,0,GREEN,2880
test3_49,23.0,flonicamid-1,1,0,0,GREEN,2881
test3_48,366.0,fenhexamid-2,1,0,0,GREEN,2882
test3_43,98.0,phosmet oxon-2,2,0,1,RED,2883
test3_30,574.0,indoxacarb-2,1,0,0,GREEN,2884
test3_45,542.0,pyraoxystrobin-2,1,0,0,GREEN,2885
test3_28,301.0,halosulfuron-methyl-1,1,0,0,GREEN,2886
test3_50,39.0,imidacloprid-1,1,0,0,GREEN,2887
test3_38,102.0,metolcarb-2,1,0,0,GREEN,2888
test3_12,94.0,thiabendazole-2,1,0,0,GREEN,2889
test3_43,571.0,clethodim-1,1,0,0,GREEN,2890
test3_4,75.0,thiacloprid-1,1,0,0,GREEN,2891
test3_46,437.0,phoxim-1,1,0,0,GREEN,2892
test3_3,467.0,Penflufen-1,1,0,0,GREEN,2893
test3_46,354.0,triflusulfuron-methyl-2,1,0,0,GREEN,2894
test3_31,158.0,carbaryl-2,1,0,0,GREEN,2895
test3_51,639.0,triallate-1,1,0,0,GREEN,2896
test3_44,602.0,teflubenzuron-2,2,0,2,RED,2897
test3_6,19.0,oxydemeton-methyl-1,1,0,0,GREEN,2898
test3_53,570.0,trifloxystrobin-2,1,0,0,GREEN,2899
test3_3,677.0,pyrethrins I-1,2,0,2,RED,2900
test3_12,276.0,flucetosulfuron-2,1,0,0,GREEN,2901
test3_3,430.0,flusilazole-2,1,0,0,GREEN,2902
test3_5,549.0,difenoconazole-1,1,0,0,GREEN,2903
test3_49,62.0,dimethoate-2,1,0,0,GREEN,2904
test3_15,169.0,cyantraniliprole-1,1,0,0,GREEN,2905
test3_40,51.0,3-hydroxy carbofuran-1,1,0,0,GREEN,2906
test3_28,557.0,diflufenican-1,1,0,0,GREEN,2907
test3_47,389.0,ethoprophos-1,1,0,0,GREEN,2908
test3_37,262.0,promecarb-2,1,0,0,GREEN,2909
test3_17,162.0,fenamiphos sulfone-2,1,0,0,GREEN,2910
test3_13,657.0,pyribenzoxim-1,1,0,0,GREEN,2911
test3_16,317.0,dimethomorph-1,2,0,1,RED,2912
test3_28,620.0,buprofezin-2,1,0,0,GREEN,2913
test3_7,574.0,indoxacarb-2,1,0,0,GREEN,2914
test3_26,549.0,difenoconazole-1,1,0,0,GREEN,2915
test3_18,281.0,ethofumesate-1,3,0,3,RED,2916
test3_36,364.0,pyridaphenthion-2,1,0,0,GREEN,2917
test3_24,312.0,chlorpropham-2,2,0,2,RED,2918
test3_28,440.0,quinalphos-2,1,0,0,GREEN,2919
test3_18,269.0,benazolin-ethyl-1,2,1,0,GREEN,2920
test3_50,115.0,dichlorvos-1,1,0,0,GREEN,2921
test3_5,500.0,pyraflufen-ethyl-2,1,0,0,GREEN,2922
test3_12,291.0,fenpropimorph-1,1,0,0,GREEN,2923
test3_23,2.0,methamidophos-2,4,0,4,RED,2924
test3_15,244.0,flumorph-2,1,0,0,GREEN,2925
test3_52,456.0,etrimfos-2,1,0,0,GREEN,2926
test3_11,557.0,diflufenican-1,1,0,0,GREEN,2927
test3_11,415.0,fenbuconazole-1,1,0,0,GREEN,2928
test3_52,118.0,triasulfuron-2,1,0,0,GREEN,2929
test3_48,253.0,chlorantraniliprole-1,1,0,0,GREEN,2930
test3_46,38.0,spirotetramat-enol-glucoside-2,1,0,0,GREEN,2931
test3_28,43.0,flumetsulam-1,1,0,0,GREEN,2932
test3_46,73.0,demeton-S-sulfone-1,1,0,0,GREEN,2933
test3_36,443.0,kresoxim-methyl-1,1,0,0,GREEN,2934
test3_34,409.0,cyproconazole-1,2,0,1,RED,2935
test3_35,475.0,isofenphos-methyl-1,1,0,0,GREEN,2936
test3_48,97.0,phosmet oxon-1,1,0,0,GREEN,2937
test3_9,116.0,dichlorvos-2,2,0,2,RED,2938
test3_47,158.0,carbaryl-2,1,0,0,GREEN,2939
test3_18,564.0,ipconazole-2,2,0,1,RED,2940
test3_14,117.0,triasulfuron-1,1,0,0,GREEN,2941
test3_11,562.0,cycloxydim-2,2,0,2,RED,2942
test3_17,617.0,fluazifop-1,1,0,0,GREEN,2943
test3_42,145.0,ethirimol-1,1,0,0,GREEN,2944
test3_44,313.0,molinate-1,1,0,0,GREEN,2945
test3_20,647.0,metaflumizone-1,1,0,0,GREEN,2946
test3_26,230.0,iodosulfuron-methyl-sodium-2,2,0,1,RED,2947
test3_48,593.0,quizalofop-ethyl-1,1,0,0,GREEN,2948
test3_24,96.0,formothion-2,3,1,2,RED,2949
test3_15,391.0,cyclosulfamuron-1,1,0,0,GREEN,2950
test3_16,531.0,benzoximate-1,1,0,0,GREEN,2951
test3_10,692.0,tau-fluvalinate-2,4,0,3,RED,2952
test3_28,233.0,fensulfothion sulfone-1,1,0,0,GREEN,2953
test3_30,297.0,flurtamone-1,1,0,0,GREEN,2954
test3_12,416.0,fenbuconazole-2,1,0,0,GREEN,2955
test3_44,357.0,isazofos-1,1,0,0,GREEN,2956
test3_44,620.0,buprofezin-2,1,0,0,GREEN,2957
test3_51,133.0,metribuzin-1,1,0,0,GREEN,2958
test3_23,206.0,diuron-2,1,0,0,GREEN,2959
test3_8,83.0,florasulam-1,2,0,1,RED,2960
test3_31,52.0,3-hydroxy carbofuran-2,1,0,0,GREEN,2961
test3_19,536.0,bifenox-2,4,0,4,RED,2962
test3_41,400.0,diflubenzuron-2,2,0,2,RED,2963
test3_47,635.0,chlorpyrifos-1,1,0,0,GREEN,2964
test3_28,565.0,triflumizole-1,1,0,0,GREEN,2965
test3_53,64.0,metamitron-2,1,0,0,GREEN,2966
test3_30,368.0,methoxyfenozide-2,3,0,2,RED,2967
test3_38,78.0,cymoxanil-2,2,0,2,RED,2968
test3_46,655.0,emamectin B1a-1,1,0,0,GREEN,2969
test3_53,676.0,Proquinazid-2,1,0,0,GREEN,2970
test3_40,109.0,cyanazine-1,1,0,0,GREEN,2971
test3_10,138.0,simazine-2,3,0,3,RED,2972
test3_18,415.0,fenbuconazole-1,1,0,0,GREEN,2973
test3_36,348.0,triadimenol-2,1,0,0,GREEN,2974
test3_37,215.0,tribenuron-methyl-1,1,0,0,GREEN,2975
test3_35,518.0,chlorpyrifos-methyl-2,2,0,1,RED,2976
test3_53,225.0,orthosulfamuron-1,1,0,0,GREEN,2977
test3_15,155.0,tebuthiuron-1,1,0,0,GREEN,2978
test3_36,273.0,bensulfuron-methyl-1,1,0,0,GREEN,2979
test3_29,596.0,terbufos-2,1,0,0,GREEN,2980
test3_18,96.0,formothion-2,1,0,0,GREEN,2981
test3_31,474.0,sulfotep-2,1,0,0,GREEN,2982
test3_8,118.0,triasulfuron-2,1,0,0,GREEN,2983
test3_8,150.0,amidosulfuron-2,1,0,0,GREEN,2984
test3_44,495.0,phorate-1,1,0,0,GREEN,2985
test3_37,673.0,spiromesifen-1,1,0,0,GREEN,2986
test3_42,501.0,tolclofos-methyl-1,1,0,0,GREEN,2987
test3_4,367.0,methoxyfenozide-1,2,0,2,RED,2988
test3_19,454.0,fenthion-2,1,0,0,GREEN,2989
test3_22,196.0,atrazine-2,1,0,0,GREEN,2990
test3_6,400.0,diflubenzuron-2,2,0,1,RED,2991
test3_3,466.0,tebuconazole-2,1,0,1,YELLOW,2992
test3_30,82.0,pirimicarb-desmethyl-2,1,0,0,GREEN,2993
test3_14,58.0,acetamiprid-2,2,0,1,RED,2994
test3_47,121.0,phenamacril-1,1,0,0,GREEN,2995
test3_25,499.0,pyraflufen-ethyl-1,1,0,0,GREEN,2996
test3_6,95.0,formothion-1,1,0,1,YELLOW,2997
test3_34,445.0,penconazole-1,1,0,0,GREEN,2998
test3_33,161.0,fenamiphos sulfone-1,1,0,0,GREEN,2999
test3_24,321.0,fluopicolide-1,1,0,0,GREEN,3000
